author_name,university_name,homepage,source_file
Jussara Marques de Almeida,UFMG,http://homepages.dcc.ufmg.br/~jussara,csrankings-j.csv
Jussi Kangasharju,University of Helsinki,https://researchportal.helsinki.fi/en/persons/jussi-kangasharju,csrankings-j.csv
Jussi Rintanen,Aalto University,https://research.aalto.fi/en/persons/jussi-rintanen,csrankings-j.csv
Justin Bradley,University of Nebraska,http://justinbradley.unl.edu,csrankings-j.csv
Justin Brooks,Univ. of Maryland - Baltimore County,https://www.csee.umbc.edu/people/faculty/justin-brooks,csrankings-j.csv
Justin Cappos,New York University,http://engineering.nyu.edu/people/justin-cappos,csrankings-j.csv
Justin Chan,Carnegie Mellon University,https://www.cs.cmu.edu/~justinc3,csrankings-j.csv
Justin Domke,University of Massachusetts Amherst,https://people.cs.umass.edu/~domke,csrankings-j.csv
Justin Hsu,Cornell University,https://justinh.su,csrankings-j.csv
Justin Johnson 0001,University of Michigan,https://cs.stanford.edu/people/jcjohns,csrankings-j.csv
Justin K. Romberg,Georgia Institute of Technology,https://jrom.ece.gatech.edu,csrankings-j.csv
Justin M. Solomon,Massachusetts Institute of Technology,http://people.csail.mit.edu/jsolomon,csrankings-j.csv
Justin P. Rohrer,Naval Postgraduate School,https://jprohrer.org,csrankings-j.csv
Justin Pearson,Uppsala University,http://user.it.uu.se/~justin,csrankings-j.csv
Justin R. Brooks,Univ. of Maryland - Baltimore County,https://www.csee.umbc.edu/people/faculty/justin-brooks,csrankings-j.csv
Justin Solomon 0001,Massachusetts Institute of Technology,http://people.csail.mit.edu/jsolomon,csrankings-j.csv
Justin Thaler,Georgetown University,http://people.cs.georgetown.edu/jthaler,csrankings-j.csv
Justin W. L. Wan,University of Waterloo,https://cs.uwaterloo.ca/~jwlwan,csrankings-j.csv
Justin Wood,Indiana University,http://buildingamind.com,csrankings-j.csv
Justin Y. Shi,Temple University,http://spartan.cis.temple.edu/shi,csrankings-j.csv
Justin Z. Zhan,University of Cincinnati,https://researchdirectory.uc.edu/p/zhanjt,csrankings-j.csv
Justin Zhan,University of Cincinnati,https://researchdirectory.uc.edu/p/zhanjt,csrankings-j.csv
Justin Zhijun Zhan,University of Cincinnati,https://researchdirectory.uc.edu/p/zhanjt,csrankings-j.csv
Justin Zobel,University of Melbourne,http://people.eng.unimelb.edu.au/jzobel,csrankings-j.csv
Justine Cassell,Carnegie Mellon University,https://www.hcii.cmu.edu/people/justine-cassell,csrankings-j.csv
Justine Sherry,Carnegie Mellon University,http://www.justinesherry.com,csrankings-j.csv
Justus Piater,University of Innsbruck,https://iis.uibk.ac.at/people/justus,csrankings-j.csv
Justus Thies,TU Darmstadt,https://justusthies.github.io,csrankings-j.csv
Juw Won Park,University of Louisville,http://louisville.edu/research/kbrin/news/juw-won-park,csrankings-j.csv
Juyang Weng,Michigan State University,http://www.cse.msu.edu/~weng,csrankings-j.csv
Juyeon Jo,University of Nevada Las Vegas,http://joj5.faculty.unlv.edu,csrankings-j.csv
Jyh-Charn Liu,Texas A&M University,https://engineering.tamu.edu/cse/people/jliu,csrankings-j.csv
Jyh-Cheng Chen,National Chiao Tung University,http://www.cs.nctu.edu.tw/~jcc,csrankings-j.csv
Jyh-Haw Yeh,Boise State University,https://www.boisestate.edu/coen-cs/people/faculty/jyh-haw-yeh,csrankings-j.csv
Jyh-Shing Roger Jang,National Taiwan University,https://mirlab.org/jang,csrankings-j.csv
Jyh-haw Yeh,Boise State University,https://www.boisestate.edu/coen-cs/people/faculty/jyh-haw-yeh,csrankings-j.csv
Jyotirmoy Deshmukh,University of Southern California,https://viterbi.usc.edu/directory/faculty/Deshmukh/Jyotirmoy,csrankings-j.csv
Jyotirmoy V. Deshmukh,University of Southern California,https://viterbi.usc.edu/directory/faculty/Deshmukh/Jyotirmoy,csrankings-j.csv
Jyotsna Bapat,IIIT Bangalore,http://www.iiitb.ac.in/faculty_page.php?name=JyotsnaBapat,csrankings-j.csv
Jyotsna L. Bapat,IIIT Bangalore,http://www.iiitb.ac.in/faculty_page.php?name=JyotsnaBapat,csrankings-j.csv
Jyrki Katajainen,University of Copenhagen,http://www.diku.dk/~jyrki,csrankings-j.csv
Jyrki Kivinen,University of Helsinki,https://www.cs.helsinki.fi/u/jkivinen,csrankings-j.csv
Jyrki Nummenmaa,Tampere University,https://www.tuni.fi/en/jyrki-nummenmaa,csrankings-j.csv
Jyuo-Min Shyu,National Tsing Hua University,http://web-en.cs.nthu.edu.tw/files/13-1044-5696.php,csrankings-j.csv
János Balogh,University of Szeged,http://www.jgypk.hu/~balogh,csrankings-j.csv
János Csirik,University of Szeged,https://www.inf.u-szeged.hu/~csirik,csrankings-j.csv
Jérémie Dequidt,CRIStAL,https://www.cristal.univ-lille.fr/profil/jdequidt,csrankings-j.csv
Jérémy Barbay,Universidad de Chile,http://www.dcc.uchile.cl/~jbarbay,csrankings-j.csv
Jérôme Feret,Ecole Normale Superieure,http://www.di.ens.fr/~feret,csrankings-j.csv
Jérôme Lang,Université Paris Dauphine,https://www.lamsade.dauphine.fr/~lang,csrankings-j.csv
Jérôme Waldispühl,McGill University,http://www.cs.mcgill.ca/~jeromew,csrankings-j.csv
Jéssyka Vilela,UFPE,https://www.cin.ufpe.br/~jffv,csrankings-j.csv
Jó Ueyama,USP-ICMC,http://conteudo.icmc.usp.br/pessoas/joueyama,csrankings-j.csv
József Békési,University of Szeged,http://www.jgypk.hu/~bekesi,csrankings-j.csv
Jöran Beel,University of Siegen,https://isg.beel.org/people/joeran-beel,csrankings-j.csv
Jörg Becker 0001,University of Münster,https://www.wi.uni-muenster.de/de/institut/is,csrankings-j.csv
Jörg Carsten Widmer,IMDEA Networks Institute,http://people.networks.imdea.org/~joerg_widmer,csrankings-j.csv
Jörg Conradt,KTH Royal Institute of Technology,https://www.kth.se/profile/conr,csrankings-j.csv
Jörg Denzinger,University of Calgary,http://cpsc.ucalgary.ca/~denzinge,csrankings-j.csv
Jörg Endrullis,VU Amsterdam,http://joerg.endrullis.de,csrankings-j.csv
Jörg H. Siekmann,Saarland University,http://siekmann.dfki.de/en/home-2,csrankings-j.csv
Jörg Henkel,Karlsruhe Institute of Technology,http://ces.itec.kit.edu/21_henkel.php,csrankings-j.csv
Jörg Hoffmann 0001,Saarland University,http://fai.cs.uni-saarland.de/hoffmann,csrankings-j.csv
Jörg Hähner,University of Augsburg,https://www.uni-augsburg.de/de/fakultaet/fai/informatik/prof/oc/team/haehner,csrankings-j.csv
Jörg Kienzle,McGill University,http://www.cs.mcgill.ca/~joerg/Home/Jorgs_Home.html,csrankings-j.csv
Jörg Liebeherr,University of Toronto,http://www.comm.utoronto.ca/~jorg,csrankings-j.csv
Jörg Müller 0001,University of Bayreuth,https://www.ai8.uni-bayreuth.de/de/team/Joerg-Mueller/index.php,csrankings-j.csv
Jörg Nolte,Brandenburg University of Technology,https://www.b-tu.de/en/distributed-systems-operating-systems-group/team/professor,csrankings-j.csv
Jörg Ott,TU Munich,https://www.netlab.tkk.fi/~jo,csrankings-j.csv
Jörg P. Müller,TU Clausthal,https://meclab.in.tu-clausthal.de/members/member.php?member=joerg.mueller,csrankings-j.csv
Jörg Peters,University of Florida,http://www.cise.ufl.edu/~jorg,csrankings-j.csv
Jörg Raisch,TU Berlin,https://www.eecs.tu-berlin.de/menue/einrichtungen/professuren/professorinnen/raisch/parameter/en,csrankings-j.csv
Jörg Rothe,University of Düsseldorf,https://ccc.cs.uni-duesseldorf.de/~rothe,csrankings-j.csv
Jörg Sander 0001,University of Alberta,https://webdocs.cs.ualberta.ca/~joerg,csrankings-j.csv
Jörg Schröttner,Graz University of Technology,https://www.tugraz.at/institute/hce/institut/team,csrankings-j.csv
Jörg Schwenk,Ruhr-University Bochum,http://nds.rub.de/chair/people/joerg-schwenk,csrankings-j.csv
Jörg Widmer,IMDEA Networks Institute,http://people.networks.imdea.org/~joerg_widmer,csrankings-j.csv
Jörg-Rüdiger Sack,Carleton University,http://www.scs.carleton.ca/~sack,csrankings-j.csv
Jörn Diedrichsen,Western University,http://www.diedrichsenlab.org,csrankings-j.csv
Jörn Janneck,Lund University,http://www.lunduniversity.lu.se/lucat/user/6d94f235ba6e4b38f5fbc1a7b0ed0c00,csrankings-j.csv
Jörn Müller-Quade,Karlsruhe Institute of Technology,http://crypto.iti.kit.edu/index.php?id=iks-mueller-quade,csrankings-j.csv
Jörn Ostermann,University of Hannover,http://www.tnt.uni-hannover.de/~osterman,csrankings-j.csv
Jørgen P. Bansler,University of Copenhagen,http://diku.dk/Ansatte/beskrivelse/?id=160232,csrankings-j.csv
Jørgen Villadsen,DTU,https://www.compute.dtu.dk/english,csrankings-j.csv
Júlio Cezar Estrella,USP-ICMC,http://icmc.usp.br/pessoas?id=10112875,csrankings-j.csv
Jürgen Beyerer,Karlsruhe Institute of Technology,https://ies.iar.kit.edu/1473_1497.php,csrankings-j.csv
Jürgen Brehm,University of Hannover,https://www.sra.uni-hannover.de/People/brehm,csrankings-j.csv
Jürgen Cito,TU Wien,http://people.csail.mit.edu/jcito,csrankings-j.csv
Jürgen Dingel,Queen’s University,http://www.cs.queensu.ca/~dingel,csrankings-j.csv
Jürgen Dix,TU Clausthal,https://www.ifi-ci.tu-clausthal.de/members/leader/prof-dr-juergen-dix,csrankings-j.csv
Jürgen Dorn,TU Wien,http://www.ec.tuwien.ac.at/~dorn,csrankings-j.csv
Jürgen Döllner,Hasso Plattner Institute,https://hpi.de/en/research/research-groups/computer-graphics-systems,csrankings-j.csv
Jürgen Gall,University of Bonn,https://pages.iai.uni-bonn.de/gall_juergen,csrankings-j.csv
Jürgen Giesl,RWTH Aachen University,http://verify.rwth-aachen.de/giesl,csrankings-j.csv
Jürgen Hesser,Heidelberg University,http://medphyssrv1.medma.uni-heidelberg.de/cms,csrankings-j.csv
Jürgen Peissig,University of Hannover,https://www.ikt.uni-hannover.de/321.html?&no_cache=1&tx_tkinstpersonen_pi1%5Balias%5D=pei,csrankings-j.csv
Jürgen Sachau,University of Luxembourg,http://wwwen.uni.lu/snt/people/juergen_sachau,csrankings-j.csv
Jürgen Sauer,University of Oldenburg,https://uol.de/sao/personen/apl-prof-dr-ing-juergen-sauer,csrankings-j.csv
Jürgen Sauer 0001,University of Oldenburg,https://uol.de/sao/personen/apl-prof-dr-ing-juergen-sauer,csrankings-j.csv
Jürgen Schmidhuber,KAUST,https://cemse.kaust.edu.sa/people/person/jurgen-schmidhuber,csrankings-j.csv
Jürgen Schönwälder,Jacobs University Bremen,https://www.jacobs-university.de/directory/jschoenwaelder,csrankings-j.csv
Jürgen Steimle,Saarland University,https://hci.cs.uni-saarland.de/people/juergen-steimle,csrankings-j.csv
Jürgen Teich,University of Erlangen–Nuremberg,https://www.cs12.tf.fau.de/person/juergen-teich,csrankings-j.csv
Jürgen W. Hesser,Heidelberg University,http://medphyssrv1.medma.uni-heidelberg.de/cms,csrankings-j.csv
Jürgen Ziegler 0001,University of Duisburg-Essen,https://interactivesystems.info/team/juergen-ziegler,csrankings-j.csv
K. Anton Feenstra,VU Amsterdam,http://www.few.vu.nl/~feenstra,csrankings-k.csv
K. C. Sivaramakrishnan,IIT Madras,https://kcsrk.info,csrankings-k.csv
K. C. Wang,Washington State University,https://school.eecs.wsu.edu/people/faculty/kc-wang,csrankings-k.csv
K. Gopinath,Plaksha University,https://plaksha.edu.in/faculty-details/dr-k-gopinath,csrankings-k.csv
K. Harald Gjermundrød,University of Nicosia,https://www.unic.ac.cy/gjermundrod-harald,csrankings-k.csv
K. Hari Babu 0001,BITS Pilani,http://www.bits-pilani.ac.in/pilani/khari/profile,csrankings-k.csv
K. Haribabu 0001,BITS Pilani,http://www.bits-pilani.ac.in/pilani/khari/profile,csrankings-k.csv
K. K. Ramakrishnan,Univ. of California - Riverside,http://www.cs.ucr.edu/~kk,csrankings-k.csv
K. Lakshmanan 0001,IIT (BHU) Varanasi,http://www.iitbhu.ac.in/cse/index.php/people/faculty.html,csrankings-k.csv
K. M. George,Oklahoma State University,https://www.cs.okstate.edu/~kmg,csrankings-k.csv
K. Madhava Krishna,IIIT Hyderabad,https://www.iiit.ac.in/people/faculty/mkrishna,csrankings-k.csv
K. Narayan Kumar,CMI,http://www.cmi.ac.in/~kumar,csrankings-k.csv
K. R. Seeja,IGDTUW,https://www.igdtuw.ac.in/computerScience.php?name=KRSeeja,csrankings-k.csv
K. Ramesh 0009,National Institute of Technology Warangal,https://wsdc.nitw.ac.in/facultynew/facultyprofile/id/16339,csrankings-k.csv
K. Rüdiger Reischuk,University of Lübeck,http://www.tcs.uni-luebeck.de/mitarbeiter/reischuk,csrankings-k.csv
K. S. Rajan,IIIT Hyderabad,https://www.iiit.ac.in/people/faculty/rajan,csrankings-k.csv
K. Selçuk Candan,Arizona State University,http://aria.asu.edu/candan,csrankings-k.csv
K. Sreenivasa Rao,IIT Kharagpur,https://cse.iitkgp.ac.in/~ksrao,csrankings-k.csv
K. Srinathan,IIIT Hyderabad,https://www.iiit.ac.in/people/faculty/srinathan,csrankings-k.csv
K. Subramani 0001,West Virginia University,http://community.wvu.edu/~krsubramani,csrankings-k.csv
K. T. Tim Cheng,HKUST,http://www.ust.hk/about-hkust/senior-adm/dean-of-engineering,csrankings-k.csv
K. Uldall Kristiansen,DTU,https://www.compute.dtu.dk/english,csrankings-k.csv
K. V. Dinesha,IIIT Bangalore,http://www.iiitb.ac.in/faculty_page.php?name=KVDinesha,csrankings-k.csv
K. V. Kadambari,National Institute of Technology Warangal,https://wsdc.nitw.ac.in/facultynew/facultyprofile/id/16335,csrankings-k.csv
K. V. Rashmi,Carnegie Mellon University,http://www.cs.cmu.edu/~rvinayak,csrankings-k.csv
K. V. S. Prasad,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/prasad.aspx,csrankings-k.csv
K. V. Subrahmanyam 0001,CMI,http://www.cmi.ac.in/~kv,csrankings-k.csv
K. Vijay-Shanker,University of Delaware,https://www.eecis.udel.edu/~vijay,csrankings-k.csv
K.-C. Wang,Washington State University,https://school.eecs.wsu.edu/people/faculty/kc-wang,csrankings-k.csv
Ka-Chun Wong,City University of Hong Kong,http://www.cs.utoronto.ca/~wkc,csrankings-k.csv
Ka-man Lam,University of Hong Kong,https://www.cs.hku.hk/index.php/people/academic-staff/kmlam,csrankings-k.csv
Kaave Hosseini,University of Rochester,https://www.cs.rochester.edu/u/shossei2,csrankings-k.csv
Kadangode K. Ramakrishnan,Univ. of California - Riverside,http://www.cs.ucr.edu/~kk,csrankings-k.csv
Kadek Ananta Satriadi,Monash University,https://research.monash.edu/en/persons/kadek-satriadi,csrankings-k.csv
Kadri Muischnek,University of Tartu,http://www.ut.ee/en/kadri-muischnek,csrankings-k.csv
Kadri Vider,University of Tartu,http://www.ut.ee/en/kadri-vider,csrankings-k.csv
Kahyun Choi,Indiana University,http://kahyunchoi.com,csrankings-k.csv
Kai Bu,Zhejiang University,http://mypage.zju.edu.cn/kaibu,csrankings-k.csv
Kai Chen 0005,HKUST,http://www.cse.ust.hk/~kaichen,csrankings-k.csv
Kai Chen 0012,Chinese Academy of Sciences,http://www.kaichen.org,csrankings-k.csv
Kai Fischbach,University of Bamberg,https://www.uni-bamberg.de/sna/team/prof-dr-kai-fischbach,csrankings-k.csv
Kai Fong Ernest Chong,SUTD,http://people.sutd.edu.sg/~ernest_chong,csrankings-k.csv
Kai Gellert,University of Wuppertal,https://itsc.uni-wuppertal.de/en/group-members/dr-ing-kai-gellert,csrankings-k.csv
Kai Hormann,Università della Svizzera italiana,http://www.inf.usi.ch/hormann,csrankings-k.csv
Kai Hu 0004,Beihang University,http://scse.buaa.edu.cn/info/1020/2961.htm,csrankings-k.csv
Kai Huang 0011,MUST,https://fie.must.edu.mo/id-1444/person/view/id-1474.html,csrankings-k.csv
Kai Hwang 0001,CUHK (SZ),https://myweb.cuhk.edu.cn/hwangkai,csrankings-k.csv
Kai Kunze,Keio University,http://kaikunze.de,csrankings-k.csv
Kai Lawonn,Friedrich Schiller University Jena,http://vis.uni-jena.de,csrankings-k.csv
Kai Li 0001,Princeton University,http://www.cs.princeton.edu/~li,csrankings-k.csv
Kai Liu 0018,Clemson University,https://sites.google.com/view/kailiu/home,csrankings-k.csv
Kai Ming Ting,Nanjing University,https://ai.nju.edu.cn/KaiMingTing,csrankings-k.csv
Kai Oliver Arras,University of Stuttgart,https://www.ki.uni-stuttgart.de/institute/team/Arras,csrankings-k.csv
Kai Puolamäki,University of Helsinki,http://kaip.iki.fi,csrankings-k.csv
Kai S. Kunze,Keio University,http://kaikunze.de,csrankings-k.csv
Kai Salomaa,Queen’s University,http://research.cs.queensu.ca/~ksalomaa,csrankings-k.csv
Kai Shen,University of Rochester,https://www.cs.rochester.edu/u/kshen,csrankings-k.csv
Kai Shu,Emory University,https://www.cs.emory.edu/~kshu5,csrankings-k.csv
Kai Shuang,BUPT,https://teacher.bupt.edu.cn/shuangkai/en/index.htm,csrankings-k.csv
Kai Sun 0001,University of Tennessee,http://web.eecs.utk.edu/~kaisun,csrankings-k.csv
Kai Wang 0040,Georgia Institute of Technology,https://guaguakai.com,csrankings-k.csv
Kai Wu 0003,Xidian University,https://web.xidian.edu.cn/kwu,csrankings-k.csv
Kai Xing,USTC,http://staff.ustc.edu.cn/~kxing,csrankings-k.csv
Kai Yu 0004,Shanghai Jiao Tong University,https://x-lance.sjtu.edu.cn/en/members/kai_yu,csrankings-k.csv
Kai Zeng 0001,George Mason University,https://people-ece.vse.gmu.edu/~kzeng2,csrankings-k.csv
Kai Zhang 0001,Temple University,https://cis.temple.edu/user/635,csrankings-k.csv
Kai Zhang 0006,Fudan University,https://kay21s.github.io,csrankings-k.csv
Kai Zhao 0008,Florida State University,https://ayzk.github.io,csrankings-k.csv
Kai Zheng 0001,UESTC,http://zheng-kai.com,csrankings-k.csv
Kai Zheng 0002,Univ. of California - Irvine,https://www.ics.uci.edu/~zhengkai,csrankings-k.csv
Kai Zhou 0001,The Hong Kong Polytechnic University,https://web.comp.polyu.edu.hk/kaizhou,csrankings-k.csv
Kai-Chiang Wu,National Chiao Tung University,http://www.cs.nctu.edu.tw/~kcw,csrankings-k.csv
Kai-Hsiung Chang,Auburn University,http://www.eng.auburn.edu/~kchang,csrankings-k.csv
Kai-Uwe Sattler,TU Ilmenau,https://www.tu-ilmenau.de/dbis/staff/kai-uwe-sattler,csrankings-k.csv
Kai-Wei Chang,Univ. of California - Los Angeles,http://kwchang.net,csrankings-k.csv
Kaidi Xu,Drexel University,https://kaidixu.com,csrankings-k.csv
Kaifeng Huang 0001,Tongji University,https://kaifeng-h.github.io,csrankings-k.csv
Kaifeng Lyu,Tsinghua University,https://iiis.tsinghua.edu.cn/en/People/Faculty/LyuKaifeng.htm,csrankings-k.csv
Kaigui Bian,Peking University,http://net.pku.edu.cn/~bkg,csrankings-k.csv
Kaihua Qin,University of Warwick,https://qin.ac,csrankings-k.csv
Kaihuai Qin,Tsinghua University,http://www.tsinghua.edu.cn/publish/cs/4616/2011/20110907090317797876810/20110907090317797876810_.html,csrankings-k.csv
Kaile Su,Griffith University,https://experts.griffith.edu.au/7228-kaile-su,csrankings-k.csv
Kaili Müürisep,University of Tartu,http://kodu.ut.ee/~kaili,csrankings-k.csv
Kaili Zhao,BUPT,https://zkl20061823.github.io,csrankings-k.csv
Kailun Yang 0001,Hunan University,https://yangkailun.com,csrankings-k.csv
Kaiming He,Massachusetts Institute of Technology,https://people.csail.mit.edu/kaiming,csrankings-k.csv
Kaiqi Huang,Chinese Academy of Sciences,http://people.ucas.ac.cn/~huangkaiqi?language=en,csrankings-k.csv
Kaiqi Zhao 0001,University of Auckland,https://profiles.auckland.ac.nz/kaiqi-zhao,csrankings-k.csv
Kaiqing Zhang,University of Maryland - College Park,http://kzhang66.github.io,csrankings-k.csv
